"variable","dummyVariable","typeEnd","databaseStart","variableStart","ICES.confirmation","typeStart","recEnd","numValidCat","catLabel","catLabelLong","units","recStart","catStartLabel","variableStartShortLabel","variableStartLabel","notes","version","lastUpdated","status","reviewNotes","review"
"SMKDSTY","SMKDSTY_cat6_NAb","cat","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2019_2020_p, cchs2021_p, cchs2022_p, cchs2023_p, cchs2001_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m","cchs2001_p::SMKADSTY, cchs2003_p::SMKCDSTY, cchs2005_p::SMKEDSTY, cchs2007_2008_p::SMKDSTY, cchs2009_2010_p::SMKDSTY, cchs2011_2012_p::SMKDSTY, cchs2013_2014_p::SMKDSTY, cchs2015_2016_p::SMKDVSTY, cchs2017_2018_p::SMKDVSTY, cchs2019_2020_p::SMKDVSTY, cchs2021_p::SMKDVSTY, cchs2022_p::SMKDVSTY, cchs2023_p::SMKDVSTY, cchs2001_m::SMKADSTY, cchs2003_m::SMKCDSTY, cchs2005_m::SMKEDSTY, cchs2007_2008_m::SMKDSTY, cchs2009_2010_m::SMKDSTY, cchs2011_2012_m::SMKDSTY, cchs2013_2014_m::SMKDSTY, cchs2015_2016_m::SMKDVSTY, cchs2017_2018_m::SMKDVSTY, cchs2019_2020_m::SMKDVSTY, cchs2021_m::SMKDVSTY, cchs2022_m::SMKDVSTY, cchs2023_m::SMKDVSTY","","cat","NA::b","6","Missing","Not stated","N/A","else","else","Smoking type (raw)","Type of smoker derived (6-category, raw pass-through)","Raw pass-through of StatCan derived smoking status (SMKDSTY/SMKDVSTY). Categories 1 (daily) and 6 (never) are comparable across all cycles. Categories 2-5 have different meanings pre-2015 vs post-2015 due to the 2015 semantic break. For cross-cycle analyses use SMKDSTY_cat6 (6-cat harmonized), SMKDSTY_cat5 (5-cat), or SMKDSTY_cat3 (3-cat). Required for pack-years which needs category-specific routing.","3.1.0","2026-01-14","active","v3.1.0: Updated notes to clarify 2015 semantic break. Categories 2-5 meanings changed. Only cat1 (daily) and cat6 (never) are directly comparable across all cycles.",""
"SMKDSTY_cat6","SMKDSTY_cat6_1","cat","cchs2001_m, cchs2001_p, cchs2003_m, cchs2003_p, cchs2005_m, cchs2005_p, cchs2007_2008_m, cchs2007_2008_p, cchs2009_2010_m, cchs2009_2010_p, cchs2011_2012_m, cchs2011_2012_p, cchs2013_2014_m, cchs2013_2014_p","cchs2001_p::SMKADSTY, cchs2003_p::SMKCDSTY, cchs2005_p::SMKEDSTY, cchs2001_m::SMKADSTY, cchs2003_m::SMKCDSTY, cchs2005_m::SMKEDSTY, [SMKDSTY]","ICES confirmed","cat","1","6","Daily","Daily smoker","N/A","1","Daily","Smoking status","Type of smoker: daily, occasional, always occasional, former daily, former occasional, never","{previous_name:SMKDSTY_A} Harmonized 6-category smoking status using pre-2015 category semantics for all cycles. Categories: 1=Daily, 2=Occasional (former daily), 3=Always occasional, 4=Former daily, 5=Former occasional, 6=Never. PUMF coverage: 2001-2021 (2022 PUMF gap due to SPU_05 universe restriction - only asked of daily smokers, preventing cat2 vs cat3 derivation). 2023 PUMF restored. Master coverage: 2001-2023 (full). Required for pack-years calculation which needs 6-category routing. For 2015+ cycles uses calculate_SMKDSTY_cat6().","3.1.0","2026-01-14","active","v3.1.0: Renamed from SMKDSTY_A to SMKDSTY_cat6 to align with _cat5/_cat3 naming convention. Function renamed from calculate_smoking_status_detailed to calculate_SMKDSTY_cat6. 2022 PUMF gap documented (SPU_05 universe restriction). 2023 confirmed to have restored SPU_05 universe.",""
"SMKDSTY_cat6","SMKDSTY_cat6_2","cat","cchs2001_m, cchs2001_p, cchs2003_m, cchs2003_p, cchs2005_m, cchs2005_p, cchs2007_2008_m, cchs2007_2008_p, cchs2009_2010_m, cchs2009_2010_p, cchs2011_2012_m, cchs2011_2012_p, cchs2013_2014_m, cchs2013_2014_p","cchs2001_p::SMKADSTY, cchs2003_p::SMKCDSTY, cchs2005_p::SMKEDSTY, cchs2001_m::SMKADSTY, cchs2003_m::SMKCDSTY, cchs2005_m::SMKEDSTY, [SMKDSTY]","ICES confirmed","cat","2","6","Occ (fmr daily)","Former daily current occasional smoker","N/A","2","Occasional","Smoking status","Type of smoker: daily, occasional, always occasional, former daily, former occasional, never","{previous_name:SMKDSTY_A} Harmonized 6-category smoking status using pre-2015 category semantics for all cycles. Categories: 1=Daily, 2=Occasional (former daily), 3=Always occasional, 4=Former daily, 5=Former occasional, 6=Never. PUMF coverage: 2001-2021 (2022 PUMF gap due to SPU_05 universe restriction - only asked of daily smokers, preventing cat2 vs cat3 derivation). 2023 PUMF restored. Master coverage: 2001-2023 (full). Required for pack-years calculation which needs 6-category routing. For 2015+ cycles uses calculate_SMKDSTY_cat6().","3.1.0","2026-01-14","active","v3.1.0: Renamed from SMKDSTY_A to SMKDSTY_cat6 to align with _cat5/_cat3 naming convention. Function renamed from calculate_smoking_status_detailed to calculate_SMKDSTY_cat6. 2022 PUMF gap documented (SPU_05 universe restriction). 2023 confirmed to have restored SPU_05 universe.",""
"SMKDSTY_cat6","SMKDSTY_cat6_3","cat","cchs2001_m, cchs2001_p, cchs2003_m, cchs2003_p, cchs2005_m, cchs2005_p, cchs2007_2008_m, cchs2007_2008_p, cchs2009_2010_m, cchs2009_2010_p, cchs2011_2012_m, cchs2011_2012_p, cchs2013_2014_m, cchs2013_2014_p","cchs2001_p::SMKADSTY, cchs2003_p::SMKCDSTY, cchs2005_p::SMKEDSTY, cchs2001_m::SMKADSTY, cchs2003_m::SMKCDSTY, cchs2005_m::SMKEDSTY, [SMKDSTY]","ICES confirmed","cat","3","6","Always occasional","Never daily current occasional smoker","N/A","3","Always occasional","Smoking status","Type of smoker: daily, occasional, always occasional, former daily, former occasional, never","{previous_name:SMKDSTY_A} Harmonized 6-category smoking status using pre-2015 category semantics for all cycles. Categories: 1=Daily, 2=Occasional (former daily), 3=Always occasional, 4=Former daily, 5=Former occasional, 6=Never. PUMF coverage: 2001-2021 (2022 PUMF gap due to SPU_05 universe restriction - only asked of daily smokers, preventing cat2 vs cat3 derivation). 2023 PUMF restored. Master coverage: 2001-2023 (full). Required for pack-years calculation which needs 6-category routing. For 2015+ cycles uses calculate_SMKDSTY_cat6().","3.1.0","2026-01-14","active","v3.1.0: Renamed from SMKDSTY_A to SMKDSTY_cat6 to align with _cat5/_cat3 naming convention. Function renamed from calculate_smoking_status_detailed to calculate_SMKDSTY_cat6. 2022 PUMF gap documented (SPU_05 universe restriction). 2023 confirmed to have restored SPU_05 universe.",""
"SMKDSTY_cat6","SMKDSTY_cat6_4","cat","cchs2001_m, cchs2001_p, cchs2003_m, cchs2003_p, cchs2005_m, cchs2005_p, cchs2007_2008_m, cchs2007_2008_p, cchs2009_2010_m, cchs2009_2010_p, cchs2011_2012_m, cchs2011_2012_p, cchs2013_2014_m, cchs2013_2014_p","cchs2001_p::SMKADSTY, cchs2003_p::SMKCDSTY, cchs2005_p::SMKEDSTY, cchs2001_m::SMKADSTY, cchs2003_m::SMKCDSTY, cchs2005_m::SMKEDSTY, [SMKDSTY]","ICES confirmed","cat","4","6","Former daily","Former daily current nonsmoker","N/A","4","Former daily","Smoking status","Type of smoker: daily, occasional, always occasional, former daily, former occasional, never","{previous_name:SMKDSTY_A} Harmonized 6-category smoking status using pre-2015 category semantics for all cycles. Categories: 1=Daily, 2=Occasional (former daily), 3=Always occasional, 4=Former daily, 5=Former occasional, 6=Never. PUMF coverage: 2001-2021 (2022 PUMF gap due to SPU_05 universe restriction - only asked of daily smokers, preventing cat2 vs cat3 derivation). 2023 PUMF restored. Master coverage: 2001-2023 (full). Required for pack-years calculation which needs 6-category routing. For 2015+ cycles uses calculate_SMKDSTY_cat6().","3.1.0","2026-01-14","active","v3.1.0: Renamed from SMKDSTY_A to SMKDSTY_cat6 to align with _cat5/_cat3 naming convention. Function renamed from calculate_smoking_status_detailed to calculate_SMKDSTY_cat6. 2022 PUMF gap documented (SPU_05 universe restriction). 2023 confirmed to have restored SPU_05 universe.",""
"SMKDSTY_cat6","SMKDSTY_cat6_5","cat","cchs2001_m, cchs2001_p, cchs2003_m, cchs2003_p, cchs2005_m, cchs2005_p, cchs2007_2008_m, cchs2007_2008_p, cchs2009_2010_m, cchs2009_2010_p, cchs2011_2012_m, cchs2011_2012_p, cchs2013_2014_m, cchs2013_2014_p","cchs2001_p::SMKADSTY, cchs2003_p::SMKCDSTY, cchs2005_p::SMKEDSTY, cchs2001_m::SMKADSTY, cchs2003_m::SMKCDSTY, cchs2005_m::SMKEDSTY, [SMKDSTY]","ICES confirmed","cat","5","6","Former occasional","Never daily current nonsmoker (former occasional)","N/A","5","Former occasional","Smoking status","Type of smoker: daily, occasional, always occasional, former daily, former occasional, never","{previous_name:SMKDSTY_A} Harmonized 6-category smoking status using pre-2015 category semantics for all cycles. Categories: 1=Daily, 2=Occasional (former daily), 3=Always occasional, 4=Former daily, 5=Former occasional, 6=Never. PUMF coverage: 2001-2021 (2022 PUMF gap due to SPU_05 universe restriction - only asked of daily smokers, preventing cat2 vs cat3 derivation). 2023 PUMF restored. Master coverage: 2001-2023 (full). Required for pack-years calculation which needs 6-category routing. For 2015+ cycles uses calculate_SMKDSTY_cat6().","3.1.0","2026-01-14","active","v3.1.0: Renamed from SMKDSTY_A to SMKDSTY_cat6 to align with _cat5/_cat3 naming convention. Function renamed from calculate_smoking_status_detailed to calculate_SMKDSTY_cat6. 2022 PUMF gap documented (SPU_05 universe restriction). 2023 confirmed to have restored SPU_05 universe.",""
"SMKDSTY_cat6","SMKDSTY_cat6_6","cat","cchs2001_m, cchs2001_p, cchs2003_m, cchs2003_p, cchs2005_m, cchs2005_p, cchs2007_2008_m, cchs2007_2008_p, cchs2009_2010_m, cchs2009_2010_p, cchs2011_2012_m, cchs2011_2012_p, cchs2013_2014_m, cchs2013_2014_p","cchs2001_p::SMKADSTY, cchs2003_p::SMKCDSTY, cchs2005_p::SMKEDSTY, cchs2001_m::SMKADSTY, cchs2003_m::SMKCDSTY, cchs2005_m::SMKEDSTY, [SMKDSTY]","ICES confirmed","cat","6","6","Never smoked","Never smoked","N/A","6","Never smoked","Smoking status","Type of smoker: daily, occasional, always occasional, former daily, former occasional, never","{previous_name:SMKDSTY_A} Harmonized 6-category smoking status using pre-2015 category semantics for all cycles. Categories: 1=Daily, 2=Occasional (former daily), 3=Always occasional, 4=Former daily, 5=Former occasional, 6=Never. PUMF coverage: 2001-2021 (2022 PUMF gap due to SPU_05 universe restriction - only asked of daily smokers, preventing cat2 vs cat3 derivation). 2023 PUMF restored. Master coverage: 2001-2023 (full). Required for pack-years calculation which needs 6-category routing. For 2015+ cycles uses calculate_SMKDSTY_cat6().","3.1.0","2026-01-14","active","v3.1.0: Renamed from SMKDSTY_A to SMKDSTY_cat6 to align with _cat5/_cat3 naming convention. Function renamed from calculate_smoking_status_detailed to calculate_SMKDSTY_cat6. 2022 PUMF gap documented (SPU_05 universe restriction). 2023 confirmed to have restored SPU_05 universe.",""
"SMKDSTY_cat6","SMKDSTY_cat6_NAa","cat","cchs2001_m, cchs2001_p, cchs2003_m, cchs2003_p, cchs2005_m, cchs2005_p, cchs2007_2008_m, cchs2007_2008_p, cchs2009_2010_m, cchs2009_2010_p, cchs2011_2012_m, cchs2011_2012_p, cchs2013_2014_m, cchs2013_2014_p","cchs2001_p::SMKADSTY, cchs2003_p::SMKCDSTY, cchs2005_p::SMKEDSTY, cchs2001_m::SMKADSTY, cchs2003_m::SMKCDSTY, cchs2005_m::SMKEDSTY, [SMKDSTY]","ICES confirmed","cat","NA::a","6","not applicable","not applicable","N/A","96","not applicable","Smoking status","Type of smoker: daily, occasional, always occasional, former daily, former occasional, never","{previous_name:SMKDSTY_A} Harmonized 6-category smoking status using pre-2015 category semantics for all cycles. Categories: 1=Daily, 2=Occasional (former daily), 3=Always occasional, 4=Former daily, 5=Former occasional, 6=Never. PUMF coverage: 2001-2021 (2022 PUMF gap due to SPU_05 universe restriction - only asked of daily smokers, preventing cat2 vs cat3 derivation). 2023 PUMF restored. Master coverage: 2001-2023 (full). Required for pack-years calculation which needs 6-category routing. For 2015+ cycles uses calculate_SMKDSTY_cat6().","3.1.0","2026-01-14","active","v3.1.0: Renamed from SMKDSTY_A to SMKDSTY_cat6 to align with _cat5/_cat3 naming convention. Function renamed from calculate_smoking_status_detailed to calculate_SMKDSTY_cat6. 2022 PUMF gap documented (SPU_05 universe restriction). 2023 confirmed to have restored SPU_05 universe.",""
"SMKDSTY_cat6","SMKDSTY_cat6_NAb","cat","cchs2001_m, cchs2001_p, cchs2003_m, cchs2003_p, cchs2005_m, cchs2005_p, cchs2007_2008_m, cchs2007_2008_p, cchs2009_2010_m, cchs2009_2010_p, cchs2011_2012_m, cchs2011_2012_p, cchs2013_2014_m, cchs2013_2014_p","cchs2001_p::SMKADSTY, cchs2003_p::SMKCDSTY, cchs2005_p::SMKEDSTY, cchs2001_m::SMKADSTY, cchs2003_m::SMKCDSTY, cchs2005_m::SMKEDSTY, [SMKDSTY]","ICES confirmed","cat","NA::b","6","Missing","missing","N/A","[97,99]","don't know (97); refusal (98); not stated (99)","Smoking status","Type of smoker: daily, occasional, always occasional, former daily, former occasional, never","{previous_name:SMKDSTY_A} Harmonized 6-category smoking status using pre-2015 category semantics for all cycles. Categories: 1=Daily, 2=Occasional (former daily), 3=Always occasional, 4=Former daily, 5=Former occasional, 6=Never. PUMF coverage: 2001-2021 (2022 PUMF gap due to SPU_05 universe restriction - only asked of daily smokers, preventing cat2 vs cat3 derivation). 2023 PUMF restored. Master coverage: 2001-2023 (full). Required for pack-years calculation which needs 6-category routing. For 2015+ cycles uses calculate_SMKDSTY_cat6().","3.1.0","2026-01-14","active","v3.1.0: Renamed from SMKDSTY_A to SMKDSTY_cat6 to align with _cat5/_cat3 naming convention. Function renamed from calculate_smoking_status_detailed to calculate_SMKDSTY_cat6. 2022 PUMF gap documented (SPU_05 universe restriction). 2023 confirmed to have restored SPU_05 universe.",""
"SMKDSTY_cat6","SMKDSTY_cat6_NAb","cat","cchs2001_m, cchs2001_p, cchs2003_m, cchs2003_p, cchs2005_m, cchs2005_p, cchs2007_2008_m, cchs2007_2008_p, cchs2009_2010_m, cchs2009_2010_p, cchs2011_2012_m, cchs2011_2012_p, cchs2013_2014_m, cchs2013_2014_p","cchs2001_p::SMKADSTY, cchs2003_p::SMKCDSTY, cchs2005_p::SMKEDSTY, cchs2001_m::SMKADSTY, cchs2003_m::SMKCDSTY, cchs2005_m::SMKEDSTY, [SMKDSTY]","ICES confirmed","cat","NA::b","6","Missing","missing","N/A","else","else","Smoking status","Type of smoker: daily, occasional, always occasional, former daily, former occasional, never","{previous_name:SMKDSTY_A} Harmonized 6-category smoking status using pre-2015 category semantics for all cycles. Categories: 1=Daily, 2=Occasional (former daily), 3=Always occasional, 4=Former daily, 5=Former occasional, 6=Never. PUMF coverage: 2001-2021 (2022 PUMF gap due to SPU_05 universe restriction - only asked of daily smokers, preventing cat2 vs cat3 derivation). 2023 PUMF restored. Master coverage: 2001-2023 (full). Required for pack-years calculation which needs 6-category routing. For 2015+ cycles uses calculate_SMKDSTY_cat6().","3.1.0","2026-01-14","active","v3.1.0: Renamed from SMKDSTY_A to SMKDSTY_cat6 to align with _cat5/_cat3 naming convention. Function renamed from calculate_smoking_status_detailed to calculate_SMKDSTY_cat6. 2022 PUMF gap documented (SPU_05 universe restriction). 2023 confirmed to have restored SPU_05 universe.",""
"SMKDSTY_cat6","N/A","cat","cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m","DerivedVar::[SMK_202, SMK_05D, SMK_01A]","ICES confirmed","N/A","Func::calculate_SMKDSTY_cat6","N/A","N/A","N/A","N/A","N/A","N/A","Smoking status","Type of smoker: daily, occasional, always occasional, former daily, former occasional, never","{previous_name:SMKDSTY_A} Harmonized 6-category smoking status using pre-2015 category semantics for all cycles. Categories: 1=Daily, 2=Occasional (former daily), 3=Always occasional, 4=Former daily, 5=Former occasional, 6=Never. PUMF coverage: 2001-2021 (2022 PUMF gap due to SPU_05 universe restriction - only asked of daily smokers, preventing cat2 vs cat3 derivation). 2023 PUMF restored. Master coverage: 2001-2023 (full). Required for pack-years calculation which needs 6-category routing. For 2015+ cycles uses calculate_SMKDSTY_cat6().","3.1.0","2026-01-14","active","v3.1.0: Renamed from SMKDSTY_A to SMKDSTY_cat6 to align with _cat5/_cat3 naming convention. Function renamed from calculate_smoking_status_detailed to calculate_SMKDSTY_cat6. 2022 PUMF gap documented (SPU_05 universe restriction). 2023 confirmed to have restored SPU_05 universe.","No typeStart"
"SMKDSTY_cat6","SMKDSTY_cat6_1","cat","cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m","DerivedVar::[SMK_202, SMK_05D, SMK_01A]","ICES confirmed","N/A","1","6","Daily","Daily smoker","N/A","N/A","Daily","Smoking status","Type of smoker: daily, occasional, always occasional, former daily, former occasional, never","{previous_name:SMKDSTY_A} Harmonized 6-category smoking status using pre-2015 category semantics for all cycles. Categories: 1=Daily, 2=Occasional (former daily), 3=Always occasional, 4=Former daily, 5=Former occasional, 6=Never. PUMF coverage: 2001-2021 (2022 PUMF gap due to SPU_05 universe restriction - only asked of daily smokers, preventing cat2 vs cat3 derivation). 2023 PUMF restored. Master coverage: 2001-2023 (full). Required for pack-years calculation which needs 6-category routing. For 2015+ cycles uses calculate_SMKDSTY_cat6().","3.1.0","2026-01-14","active","v3.1.0: Renamed from SMKDSTY_A to SMKDSTY_cat6 to align with _cat5/_cat3 naming convention. Function renamed from calculate_smoking_status_detailed to calculate_SMKDSTY_cat6. 2022 PUMF gap documented (SPU_05 universe restriction). 2023 confirmed to have restored SPU_05 universe.","No typeStart"
"SMKDSTY_cat6","SMKDSTY_cat6_2","cat","cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m","DerivedVar::[SMK_202, SMK_05D, SMK_01A]","ICES confirmed","N/A","2","6","Occ (fmr daily)","Former daily current occasional smoker","N/A","N/A","Occasional","Smoking status","Type of smoker: daily, occasional, always occasional, former daily, former occasional, never","{previous_name:SMKDSTY_A} Harmonized 6-category smoking status using pre-2015 category semantics for all cycles. Categories: 1=Daily, 2=Occasional (former daily), 3=Always occasional, 4=Former daily, 5=Former occasional, 6=Never. PUMF coverage: 2001-2021 (2022 PUMF gap due to SPU_05 universe restriction - only asked of daily smokers, preventing cat2 vs cat3 derivation). 2023 PUMF restored. Master coverage: 2001-2023 (full). Required for pack-years calculation which needs 6-category routing. For 2015+ cycles uses calculate_SMKDSTY_cat6().","3.1.0","2026-01-14","active","v3.1.0: Renamed from SMKDSTY_A to SMKDSTY_cat6 to align with _cat5/_cat3 naming convention. Function renamed from calculate_smoking_status_detailed to calculate_SMKDSTY_cat6. 2022 PUMF gap documented (SPU_05 universe restriction). 2023 confirmed to have restored SPU_05 universe.","No typeStart"
"SMKDSTY_cat6","SMKDSTY_cat6_3","cat","cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m","DerivedVar::[SMK_202, SMK_05D, SMK_01A]","ICES confirmed","N/A","3","6","Always occasional","Never daily current occasional smoker","N/A","N/A","Always occasional","Smoking status","Type of smoker: daily, occasional, always occasional, former daily, former occasional, never","{previous_name:SMKDSTY_A} Harmonized 6-category smoking status using pre-2015 category semantics for all cycles. Categories: 1=Daily, 2=Occasional (former daily), 3=Always occasional, 4=Former daily, 5=Former occasional, 6=Never. PUMF coverage: 2001-2021 (2022 PUMF gap due to SPU_05 universe restriction - only asked of daily smokers, preventing cat2 vs cat3 derivation). 2023 PUMF restored. Master coverage: 2001-2023 (full). Required for pack-years calculation which needs 6-category routing. For 2015+ cycles uses calculate_SMKDSTY_cat6().","3.1.0","2026-01-14","active","v3.1.0: Renamed from SMKDSTY_A to SMKDSTY_cat6 to align with _cat5/_cat3 naming convention. Function renamed from calculate_smoking_status_detailed to calculate_SMKDSTY_cat6. 2022 PUMF gap documented (SPU_05 universe restriction). 2023 confirmed to have restored SPU_05 universe.","No typeStart"
"SMKDSTY_cat6","SMKDSTY_cat6_4","cat","cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m","DerivedVar::[SMK_202, SMK_05D, SMK_01A]","ICES confirmed","N/A","4","6","Former daily","Former daily current nonsmoker","N/A","N/A","Former daily","Smoking status","Type of smoker: daily, occasional, always occasional, former daily, former occasional, never","{previous_name:SMKDSTY_A} Harmonized 6-category smoking status using pre-2015 category semantics for all cycles. Categories: 1=Daily, 2=Occasional (former daily), 3=Always occasional, 4=Former daily, 5=Former occasional, 6=Never. PUMF coverage: 2001-2021 (2022 PUMF gap due to SPU_05 universe restriction - only asked of daily smokers, preventing cat2 vs cat3 derivation). 2023 PUMF restored. Master coverage: 2001-2023 (full). Required for pack-years calculation which needs 6-category routing. For 2015+ cycles uses calculate_SMKDSTY_cat6().","3.1.0","2026-01-14","active","v3.1.0: Renamed from SMKDSTY_A to SMKDSTY_cat6 to align with _cat5/_cat3 naming convention. Function renamed from calculate_smoking_status_detailed to calculate_SMKDSTY_cat6. 2022 PUMF gap documented (SPU_05 universe restriction). 2023 confirmed to have restored SPU_05 universe.","No typeStart"
"SMKDSTY_cat6","SMKDSTY_cat6_5","cat","cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m","DerivedVar::[SMK_202, SMK_05D, SMK_01A]","ICES confirmed","N/A","5","6","Former occasional","Never daily current nonsmoker (former occasional)","N/A","N/A","Former occasional","Smoking status","Type of smoker: daily, occasional, always occasional, former daily, former occasional, never","{previous_name:SMKDSTY_A} Harmonized 6-category smoking status using pre-2015 category semantics for all cycles. Categories: 1=Daily, 2=Occasional (former daily), 3=Always occasional, 4=Former daily, 5=Former occasional, 6=Never. PUMF coverage: 2001-2021 (2022 PUMF gap due to SPU_05 universe restriction - only asked of daily smokers, preventing cat2 vs cat3 derivation). 2023 PUMF restored. Master coverage: 2001-2023 (full). Required for pack-years calculation which needs 6-category routing. For 2015+ cycles uses calculate_SMKDSTY_cat6().","3.1.0","2026-01-14","active","v3.1.0: Renamed from SMKDSTY_A to SMKDSTY_cat6 to align with _cat5/_cat3 naming convention. Function renamed from calculate_smoking_status_detailed to calculate_SMKDSTY_cat6. 2022 PUMF gap documented (SPU_05 universe restriction). 2023 confirmed to have restored SPU_05 universe.","No typeStart"
"SMKDSTY_cat6","SMKDSTY_cat6_6","cat","cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m","DerivedVar::[SMK_202, SMK_05D, SMK_01A]","ICES confirmed","N/A","6","6","Never smoked","Never smoked","N/A","N/A","Never smoked","Smoking status","Type of smoker: daily, occasional, always occasional, former daily, former occasional, never","{previous_name:SMKDSTY_A} Harmonized 6-category smoking status using pre-2015 category semantics for all cycles. Categories: 1=Daily, 2=Occasional (former daily), 3=Always occasional, 4=Former daily, 5=Former occasional, 6=Never. PUMF coverage: 2001-2021 (2022 PUMF gap due to SPU_05 universe restriction - only asked of daily smokers, preventing cat2 vs cat3 derivation). 2023 PUMF restored. Master coverage: 2001-2023 (full). Required for pack-years calculation which needs 6-category routing. For 2015+ cycles uses calculate_SMKDSTY_cat6().","3.1.0","2026-01-14","active","v3.1.0: Renamed from SMKDSTY_A to SMKDSTY_cat6 to align with _cat5/_cat3 naming convention. Function renamed from calculate_smoking_status_detailed to calculate_SMKDSTY_cat6. 2022 PUMF gap documented (SPU_05 universe restriction). 2023 confirmed to have restored SPU_05 universe.","No typeStart"
"SMKDSTY_cat6","SMKDSTY_cat6_NAa","cat","cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m","DerivedVar::[SMK_202, SMK_05D, SMK_01A]","ICES confirmed","N/A","NA::a","6","not applicable","not applicable","N/A","N/A","not applicable","Smoking status","Type of smoker: daily, occasional, always occasional, former daily, former occasional, never","{previous_name:SMKDSTY_A} Harmonized 6-category smoking status using pre-2015 category semantics for all cycles. Categories: 1=Daily, 2=Occasional (former daily), 3=Always occasional, 4=Former daily, 5=Former occasional, 6=Never. PUMF coverage: 2001-2021 (2022 PUMF gap due to SPU_05 universe restriction - only asked of daily smokers, preventing cat2 vs cat3 derivation). 2023 PUMF restored. Master coverage: 2001-2023 (full). Required for pack-years calculation which needs 6-category routing. For 2015+ cycles uses calculate_SMKDSTY_cat6().","3.1.0","2026-01-14","active","v3.1.0: Renamed from SMKDSTY_A to SMKDSTY_cat6 to align with _cat5/_cat3 naming convention. Function renamed from calculate_smoking_status_detailed to calculate_SMKDSTY_cat6. 2022 PUMF gap documented (SPU_05 universe restriction). 2023 confirmed to have restored SPU_05 universe.","No typeStart"
"SMKDSTY_cat6","SMKDSTY_cat6_NAb","cat","cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m","DerivedVar::[SMK_202, SMK_05D, SMK_01A]","ICES confirmed","N/A","NA::b","6","Missing","missing","N/A","N/A","missing","Smoking status","Type of smoker: daily, occasional, always occasional, former daily, former occasional, never","{previous_name:SMKDSTY_A} Harmonized 6-category smoking status using pre-2015 category semantics for all cycles. Categories: 1=Daily, 2=Occasional (former daily), 3=Always occasional, 4=Former daily, 5=Former occasional, 6=Never. PUMF coverage: 2001-2021 (2022 PUMF gap due to SPU_05 universe restriction - only asked of daily smokers, preventing cat2 vs cat3 derivation). 2023 PUMF restored. Master coverage: 2001-2023 (full). Required for pack-years calculation which needs 6-category routing. For 2015+ cycles uses calculate_SMKDSTY_cat6().","3.1.0","2026-01-14","active","v3.1.0: Renamed from SMKDSTY_A to SMKDSTY_cat6 to align with _cat5/_cat3 naming convention. Function renamed from calculate_smoking_status_detailed to calculate_SMKDSTY_cat6. 2022 PUMF gap documented (SPU_05 universe restriction). 2023 confirmed to have restored SPU_05 universe.","No typeStart"
